企业名称,供应商,采购占比,采购金额,报告期,数据来源,关联关系
蒙草生态环境（集团）股份有限公司,定州市爱君苗木花卉专业合作社,2.47%,521.69万元,2012-08-31,年报,非关联
蒙草生态环境（集团）股份有限公司,肇东市姜家镇绿世界苗木花卉种植场,2.37%,501.15万元,2012-08-31,年报,非关联
蒙草生态环境（集团）股份有限公司,内蒙古第三建筑工程有限公司,3.34%,1046.59万元,2012-08-31,年报,非关联
蒙草生态环境（集团）股份有限公司,定州市万杰苗木花卉专业合作社,2.83%,886.23万元,2012-08-31,年报,非关联
蒙草生态环境（集团）股份有限公司,定州市兴旺苗木花卉专业合作社,2.30%,721.67万元,2012-08-31,年报,非关联
蒙草生态环境（集团）股份有限公司,内蒙古盛弘建设工程有限公司,1.99%,624.26万元,2012-08-31,年报,非关联
蒙草生态环境（集团）股份有限公司,内蒙古诚泰建筑安装工程有限责任公司,1.64%,515.25万元,2012-08-31,年报,非关联
蒙草生态环境（集团）股份有限公司,内蒙古兴吉隆泰建筑安装有限公司,2.91%,655.44万元,2012-08-31,年报,非关联
蒙草生态环境（集团）股份有限公司,包头市华玉石材有限公司,2.53%,570.03万元,2012-08-31,年报,非关联
蒙草生态环境（集团）股份有限公司,定州市中兴苗木花卉专业合作社,1.88%,422.02万元,2012-08-31,年报,非关联
蒙草生态环境（集团）股份有限公司,北京市岳各庄荣昌建材商店,1.34%,301.02万元,2012-08-31,年报,非关联
蒙草生态环境（集团）股份有限公司,开原市靠山镇福强苗圃,2.35%,470.78万元,2012-08-31,年报,非关联
蒙草生态环境（集团）股份有限公司,巴彦淖尔市第三建筑有限责任公司,1.32%,264.98万元,2012-08-31,年报,非关联
优利德科技（中国）股份有限公司,杭州晶华微电子股份有限公司,-,582.76万元,2022-07-12,供应商公告,-
优利德科技（中国）股份有限公司,深圳市佳昀科技股份有限公司,-,76.87万元,2021-08-17,供应商公告,无关联关系
优利德科技（中国）股份有限公司,东莞市鹏建精密塑胶有限公司,4.27%,1375.23万元,2021-01-12,年报,-
优利德科技（中国）股份有限公司,深圳市迈测科技股份有限公司,3.43%,1104.41万元,2021-01-12,年报,-
优利德科技（中国）股份有限公司,深达威科技（广东）股份有限公司,5.56%,1368.50万元,2021-01-12,年报,-
优利德科技（中国）股份有限公司,深圳市明联佳投资有限公司,4.52%,1113.81万元,2021-01-12,年报,-
优利德科技（中国）股份有限公司,东莞市铭宏腾五金塑胶有限公司,3.84%,946.78万元,2021-01-12,年报,-
优利德科技（中国）股份有限公司,东莞市博超电业有限公司,3.60%,886.93万元,2021-01-12,年报,-
优利德科技（中国）股份有限公司,东莞市凯裕塑胶科技有限公司,3.27%,804.39万元,2021-01-12,年报,-
优利德科技（中国）股份有限公司,深圳市迪米科技有限公司,11.71%,3579.62万元,2021-01-12,年报,-
优利德科技（中国）股份有限公司,FLIR Systems Co.，Ltd.,11.42%,3491.63万元,2021-01-12,年报,-
优利德科技（中国）股份有限公司,惠州明联佳实业有限公司,2.37%,724.36万元,2021-01-12,年报,-
优利德科技（中国）股份有限公司,FLIR Systems Co.，Ltd.,11.42%,0.35万元,2020-11-25,年报,-
优利德科技（中国）股份有限公司,江苏徕兹智能装备科技股份有限公司,4.56%,120.22万元,2016-04-28,供应商公告,非关联方
优利德科技（中国）股份有限公司,深圳市标特自动化有限公司,-,-,2015-12-18,司法数据,-
优利德科技（中国）股份有限公司,上海亿格数科信息股份有限公司,8.67%,140.00万元,2015-01-29,供应商公告,-
成都彩虹电器（集团）股份有限公司,成都瑞博电子科技有限公司,2.06%,1315.90万元,2025-04-22,年报,-
成都彩虹电器（集团）股份有限公司,佛山市顺德区乐雪儿电器有限公司,2.45%,1569.03万元,2025-04-22,年报,-
成都彩虹电器（集团）股份有限公司,河北雄安科禾无纺制品有限公司,2.00%,1277.60万元,2025-04-22,年报,-
成都彩虹电器（集团）股份有限公司,江苏扬农化工股份有限公司,4.41%,2819.32万元,2025-04-22,年报,-
成都彩虹电器（集团）股份有限公司,广汉市三星电热器材厂,1.94%,1238.65万元,2025-04-22,年报,-
成都彩虹电器（集团）股份有限公司,四川兴和旺包装有限公司,1.97%,943.45万元,2024-04-23,年报,-
成都彩虹电器（集团）股份有限公司,温州瓯斯达电器实业有限公司,2.59%,1238.86万元,2024-04-23,年报,-
成都彩虹电器（集团）股份有限公司,四川顺宇消防检测有限公司,-,0.50万元,2023-08-29,招投标公告,-
成都彩虹电器（集团）股份有限公司,四川省兴衡信建设工程咨询有限公司,-,1.20万元,2023-08-28,招投标公告,-
成都彩虹电器（集团）股份有限公司,重庆点滴商贸有限公司,3.04%,659.00万元,2020-11-24,年报,-
成都彩虹电器（集团）股份有限公司,成都汉德尔新材料有限公司,2.73%,592.21万元,2020-11-24,年报,-
成都彩虹电器（集团）股份有限公司,濮阳市海宏华益化工有限公司,2.24%,484.88万元,2020-11-24,年报,-
成都彩虹电器（集团）股份有限公司,成都八达接插件有限公司,2.54%,1258.02万元,2020-11-24,年报,-
成都彩虹电器（集团）股份有限公司,山西潞安碳一化工有限公司,1.73%,801.41万元,2020-11-24,年报,-
成都彩虹电器（集团）股份有限公司,眉山市民威林产制品有限公司,2.59%,984.92万元,2020-11-24,年报,-
成都彩虹电器（集团）股份有限公司,成都蜀源电线电缆有限责任公司,2.33%,885.89万元,2020-11-24,年报,-
成都彩虹电器（集团）股份有限公司,成都市宏联织带厂,1.88%,0.07万元,2020-01-16,年报,-
成都彩虹电器（集团）股份有限公司,保定东宏能源贸易有限公司,2.18%,0.06万元,2020-01-16,年报,-
英飞特电子（杭州）股份有限公司,兆舜科技（广东）有限公司,49.31%,3165.27万元,2018-04-23,供应商公告,非关联方
英飞特电子（杭州）股份有限公司,杭州国鼎明睿实业有限公司,3.95%,1486.73万元,2017-04-26,年报,-
英飞特电子（杭州）股份有限公司,浙江晶翔金属科技有限公司,3.53%,1328.90万元,2017-04-26,年报,-
英飞特电子（杭州）股份有限公司,海宁昊华电子有限公司,6.67%,2507.29万元,2017-04-26,年报,-
英飞特电子（杭州）股份有限公司,苏州韵安电器有限公司,3.50%,781.32万元,2016-12-07,年报,-
英飞特电子（杭州）股份有限公司,大联大商贸有限公司,5.79%,1071.65万元,2016-12-07,年报,-
英飞特电子（杭州）股份有限公司,海宁市欣意电子有限公司,5.44%,1007.72万元,2016-12-07,年报,-
英飞特电子（杭州）股份有限公司,上海富铭密封材料股份有限公司,5.35%,990.47万元,2016-12-07,年报,-
英飞特电子（杭州）股份有限公司,南通江海电容器股份有限公司,4.26%,789.61万元,2016-12-07,年报,-
英飞特电子（杭州）股份有限公司,威雅利电子（上海）有限公司,3.89%,1050.14万元,2016-12-07,年报,-
英飞特电子（杭州）股份有限公司,深圳乔合里科技股份有限公司,3.25%,193.64万元,2016-07-26,供应商公告,-
英飞特电子（杭州）股份有限公司,鼎捷数智股份有限公司,0.74%,383.29万元,2014-08-22,供应商公告,-
思看科技（杭州）股份有限公司,杭州德萌科技有限公司,8.79%,433.16万元,2025-01-10,年报,-
思看科技（杭州）股份有限公司,杭州技成机械设备有限公司,9.30%,351.64万元,2025-01-10,年报,-
思看科技（杭州）股份有限公司,杭州海康智能科技有限公司,9.78%,481.80万元,2025-01-10,年报,-
思看科技（杭州）股份有限公司,深圳市伟迈特五金塑胶制品有限公司,3.83%,141.40万元,2025-01-10,年报,-
思看科技（杭州）股份有限公司,深圳市凌云视迅科技有限责任公司,11.09%,419.21万元,2025-01-10,年报,-
思看科技（杭州）股份有限公司,博力加软件（上海）有限公司,5.64%,338.93万元,2025-01-10,年报,-
思看科技（杭州）股份有限公司,富士胶片（中国）投资有限公司,6.67%,252.20万元,2025-01-10,年报,-
思看科技（杭州）股份有限公司,杰魔（上海）软件有限公司,6.19%,371.94万元,2025-01-10,年报,-
思看科技（杭州）股份有限公司,中国科学院光电技术研究所,5.14%,97.59万元,2023-06-16,年报,-
上海复星医药（集团）股份有限公司,芯庆源（上海）电子科技有限公司,-,-,2025-06-13,招投标公告,-
上海复星医药（集团）股份有限公司,上海银行股份有限公司,-,-,2025-04-23,招投标公告,-
上海复星医药（集团）股份有限公司,长沙都正生物科技股份有限公司,-,1447.71万元,2025-04-09,供应商公告,否
上海复星医药（集团）股份有限公司,北京新智科技发展有限公司,-,-,2024-12-28,招投标公告,-
上海复星医药（集团）股份有限公司,上海罗多可文化传播有限公司,-,-,2024-12-16,招投标公告,-
上海复星医药（集团）股份有限公司,上海钧诺广告有限公司,-,-,2024-12-16,招投标公告,-
上海复星医药（集团）股份有限公司,紫光华山科技有限公司,-,-,2024-07-23,招投标公告,-
上海复星医药（集团）股份有限公司,锐捷网络股份有限公司,-,-,2024-07-17,招投标公告,-
上海复星医药（集团）股份有限公司,毕马威企业咨询（中国）有限公司,-,-,2024-07-15,招投标公告,-
上海复星医药（集团）股份有限公司,北京华欣供应链管理有限公司,-,-,2024-07-11,招投标公告,-
上海复星医药（集团）股份有限公司,中数通信息有限公司,-,-,2024-06-26,招投标公告,-
上海复星医药（集团）股份有限公司,目朗国际品牌设计顾问（北京）有限公司,-,-,2024-04-04,招投标公告,-
上海复星医药（集团）股份有限公司,一展天下（北京）国际会展有限公司,-,-,2023-09-15,招投标公告,-
上海复星医药（集团）股份有限公司,岛津企业管理（中国）有限公司,-,-,2023-08-04,招投标公告,-
上海复星医药（集团）股份有限公司,上海药物代谢研究中心,-,-,2023-02-02,招投标公告,-
上海复星医药（集团）股份有限公司,苏州纳微科技股份有限公司,-,1339.32万元,2021-06-03,供应商公告,-
上海复星医药（集团）股份有限公司,浙江迦南科技股份有限公司,4.93%,681.41万元,2014-12-11,供应商公告,-
黑牡丹（集团）股份有限公司,江苏中鑫富能能源管理有限公司,-,-,2024-12-09,招投标公告,-
黑牡丹（集团）股份有限公司,江苏成章建设集团有限公司,3.05%,12335.62万元,2024-04-23,年报,-
黑牡丹（集团）股份有限公司,南京明辉建设有限公司,3.25%,13167.51万元,2024-04-23,年报,-
黑牡丹（集团）股份有限公司,常州牡丹广景企业管理有限公司,-,-,2020-07-13,招投标公告,-
黑牡丹（集团）股份有限公司,常州江南中鑫物业服务有限公司,-,-,2020-07-10,招投标公告,-
黑牡丹（集团）股份有限公司,江苏依迪科技发展有限公司,-,85.09万元,2020-04-14,招投标公告,-
黑牡丹（集团）股份有限公司,常州广日电梯销售有限公司,-,125.10万元,2020-01-17,招投标公告,-
黑牡丹（集团）股份有限公司,常州市新桥建筑工程有限公司,-,-,2018-05-30,招投标公告,-
黑牡丹（集团）股份有限公司,常州市武进三泰电子电器有限公司,-,77.80万元,2018-03-24,招投标公告,-
大众交通（集团）股份有限公司,上海银行股份有限公司,-,-,2025-04-16,招投标公告,-
大众交通（集团）股份有限公司,上海微企信息技术股份有限公司,-,426.66万元,2021-04-27,供应商公告,关联关系
格兰康希通信科技（上海）股份有限公司,厦门市三安集成电路有限公司,19.66%,1807.84万元,2023-10-31,年报,-
格兰康希通信科技（上海）股份有限公司,嘉盛半导体（苏州）有限公司,7.69%,707.46万元,2023-10-31,年报,-
格兰康希通信科技（上海）股份有限公司,景內技術有限公司,17.17%,1579.31万元,2023-10-31,年报,-
格兰康希通信科技（上海）股份有限公司,有方通信技術（香港）有限公司,6.32%,1807.42万元,2023-06-06,年报,-
格兰康希通信科技（上海）股份有限公司,穩懋半導體股份有限公司,22.76%,6510.73万元,2023-06-06,年报,-
格兰康希通信科技（上海）股份有限公司,江苏长电科技股份有限公司,4.35%,2067.47万元,2022-12-21,年报,-
格兰康希通信科技（上海）股份有限公司,精材科技股份有限公司,4.99%,291.76万元,2022-12-21,年报,-
格兰康希通信科技（上海）股份有限公司,台灣積體電路製造股份有限公司,4.75%,518.51万元,2022-12-21,年报,-
